Datetime,temperature_c,relative_humidity_pct,cooling_degree_days,heating_degree_days
2017-01-21 06:00:00,-3.38,73.5,0.0,21.38
2017-01-21 07:00:00,-0.21,75.8,0.0,18.21
2017-01-21 08:00:00,2.87,68.2,0.0,15.13
2017-01-21 09:00:00,6.24,73.0,0.0,11.76
2017-01-21 10:00:00,8.09,70.6,0.0,9.91
2017-01-21 11:00:00,6.42,71.9,0.0,11.58
2017-01-21 12:00:00,8.26,71.1,0.0,9.74
2017-01-21 13:00:00,10.63,61.9,0.0,7.37
2017-01-21 14:00:00,7.01,67.3,0.0,10.99
2017-01-21 15:00:00,10.32,60.4,0.0,7.68
2017-01-21 16:00:00,7.92,69.9,0.0,10.08
2017-01-21 17:00:00,8.55,62.3,0.0,9.45
2017-01-21 18:00:00,7.16,65.0,0.0,10.84
2017-01-21 19:00:00,7.63,68.4,0.0,10.37
2017-01-21 20:00:00,6.51,71.7,0.0,11.49
2017-01-21 21:00:00,5.7,71.5,0.0,12.3
2017-01-21 22:00:00,3.3,74.3,0.0,14.7
2017-01-21 23:00:00,1.65,72.5,0.0,16.35
2017-01-22 00:00:00,3.57,74.5,0.0,14.43
2017-01-22 01:00:00,-3.38,67.2,0.0,21.38
2017-01-22 02:00:00,1.86,78.9,0.0,16.14
2017-01-22 03:00:00,-1.9,73.8,0.0,19.9
2017-01-22 04:00:00,-0.16,73.1,0.0,18.16
2017-01-22 05:00:00,-1.23,82.0,0.0,19.23
2017-01-22 06:00:00,-1.03,62.7,0.0,19.03
2017-01-22 07:00:00,2.24,72.9,0.0,15.76
2017-01-22 08:00:00,4.57,62.3,0.0,13.43
2017-01-22 09:00:00,4.97,71.4,0.0,13.03
2017-01-22 10:00:00,4.57,65.9,0.0,13.43
2017-01-22 11:00:00,13.37,55.8,0.0,4.63
2017-01-22 12:00:00,10.17,70.9,0.0,7.83
2017-01-22 13:00:00,10.57,60.6,0.0,7.43
2017-01-22 14:00:00,8.8,69.0,0.0,9.2
2017-01-22 15:00:00,8.5,61.2,0.0,9.5
2017-01-22 16:00:00,8.93,63.4,0.0,9.07
2017-01-22 17:00:00,10.83,56.6,0.0,7.17
2017-01-22 18:00:00,6.23,68.2,0.0,11.77
2017-01-22 19:00:00,4.95,65.2,0.0,13.05
2017-01-22 20:00:00,6.52,67.3,0.0,11.48
2017-01-22 21:00:00,4.7,69.6,0.0,13.3
2017-01-22 22:00:00,1.31,64.7,0.0,16.69
2017-01-22 23:00:00,-0.59,75.2,0.0,18.59
2017-01-23 00:00:00,2.85,71.2,0.0,15.15
2017-01-23 01:00:00,0.03,83.5,0.0,17.97
2017-01-23 02:00:00,-3.61,72.9,0.0,21.61
2017-01-23 03:00:00,-3.67,73.4,0.0,21.67
2017-01-23 04:00:00,-1.81,69.4,0.0,19.81
2017-01-23 05:00:00,0.71,67.8,0.0,17.29
2017-01-23 06:00:00,1.34,77.0,0.0,16.66
2017-01-23 07:00:00,3.44,76.7,0.0,14.56
2017-01-23 08:00:00,0.05,69.0,0.0,17.95
2017-01-23 09:00:00,4.56,70.5,0.0,13.44
2017-01-23 10:00:00,8.14,73.7,0.0,9.86
2017-01-23 11:00:00,9.3,68.7,0.0,8.7
2017-01-23 12:00:00,8.69,68.4,0.0,9.31
2017-01-23 13:00:00,13.14,66.1,0.0,4.86
2017-01-23 14:00:00,10.56,62.6,0.0,7.44
2017-01-23 15:00:00,11.53,66.6,0.0,6.47
2017-01-23 16:00:00,9.55,72.7,0.0,8.45
2017-01-23 17:00:00,7.51,63.6,0.0,10.49
2017-01-23 18:00:00,6.47,70.0,0.0,11.53
2017-01-23 19:00:00,7.23,68.3,0.0,10.77
2017-01-23 20:00:00,5.2,66.4,0.0,12.8
2017-01-23 21:00:00,0.97,73.6,0.0,17.03
2017-01-23 22:00:00,0.88,74.4,0.0,17.12
2017-01-23 23:00:00,0.83,74.8,0.0,17.17
2017-01-24 00:00:00,1.61,80.5,0.0,16.39
2017-01-24 01:00:00,-0.6,81.6,0.0,18.6
2017-01-24 02:00:00,-1.25,75.0,0.0,19.25
2017-01-24 03:00:00,-3.09,74.5,0.0,21.09
2017-01-24 04:00:00,-1.08,69.1,0.0,19.08
2017-01-24 05:00:00,1.8,80.4,0.0,16.2
2017-01-24 06:00:00,0.58,73.2,0.0,17.42
2017-01-24 07:00:00,-1.27,70.0,0.0,19.27
2017-01-24 08:00:00,0.51,67.5,0.0,17.49
2017-01-24 09:00:00,5.25,66.2,0.0,12.75
2017-01-24 10:00:00,5.21,75.8,0.0,12.79
2017-01-24 11:00:00,6.8,71.1,0.0,11.2
2017-01-24 12:00:00,6.97,60.5,0.0,11.03
2017-01-24 13:00:00,9.86,59.9,0.0,8.14
2017-01-24 14:00:00,8.96,65.7,0.0,9.04
2017-01-24 15:00:00,9.35,61.0,0.0,8.65
2017-01-24 16:00:00,7.97,64.2,0.0,10.03
2017-01-24 17:00:00,10.61,71.9,0.0,7.39
2017-01-24 18:00:00,7.68,70.8,0.0,10.32
2017-01-24 19:00:00,8.03,60.7,0.0,9.97
2017-01-24 20:00:00,3.46,64.7,0.0,14.54
2017-01-24 21:00:00,7.31,71.0,0.0,10.69
2017-01-24 22:00:00,5.06,75.8,0.0,12.94
2017-01-24 23:00:00,-2.0,69.2,0.0,20.0
2017-01-25 00:00:00,-1.11,75.0,0.0,19.11
2017-01-25 01:00:00,0.32,72.5,0.0,17.68
2017-01-25 02:00:00,-3.46,81.8,0.0,21.46
2017-01-25 03:00:00,-1.51,77.4,0.0,19.51
2017-01-25 04:00:00,-0.32,74.0,0.0,18.32
2017-01-25 05:00:00,-0.87,68.3,0.0,18.87
2017-01-25 06:00:00,1.31,69.3,0.0,16.69
2017-01-25 07:00:00,0.23,62.4,0.0,17.77
2017-01-25 08:00:00,-1.24,72.4,0.0,19.24
2017-01-25 09:00:00,5.99,72.7,0.0,12.01
2017-01-25 10:00:00,7.41,71.6,0.0,10.59
2017-01-25 11:00:00,11.48,65.1,0.0,6.52
2017-01-25 12:00:00,4.14,71.6,0.0,13.86
2017-01-25 13:00:00,10.34,72.0,0.0,7.66
2017-01-25 14:00:00,6.0,62.6,0.0,12.0
2017-01-25 15:00:00,12.89,69.8,0.0,5.11
2017-01-25 16:00:00,10.42,65.8,0.0,7.58
2017-01-25 17:00:00,7.28,63.6,0.0,10.72
2017-01-25 18:00:00,9.52,71.4,0.0,8.48
2017-01-25 19:00:00,5.98,62.7,0.0,12.02
2017-01-25 20:00:00,6.19,62.8,0.0,11.81
2017-01-25 21:00:00,4.6,68.4,0.0,13.4
2017-01-25 22:00:00,5.94,70.4,0.0,12.06
2017-01-25 23:00:00,4.74,65.9,0.0,13.26
2017-01-26 00:00:00,-0.7,75.5,0.0,18.7
2017-01-26 01:00:00,1.41,71.2,0.0,16.59
2017-01-26 02:00:00,-0.41,69.5,0.0,18.41
2017-01-26 03:00:00,-3.77,77.5,0.0,21.77
2017-01-26 04:00:00,-2.3,73.1,0.0,20.3
2017-01-26 05:00:00,3.71,78.5,0.0,14.29
2017-01-26 06:00:00,1.02,75.3,0.0,16.98
2017-01-26 07:00:00,3.32,71.7,0.0,14.68
2017-01-26 08:00:00,2.46,75.7,0.0,15.54
2017-01-26 09:00:00,3.3,71.7,0.0,14.7
2017-01-26 10:00:00,5.74,68.6,0.0,12.26
2017-01-26 11:00:00,6.54,69.6,0.0,11.46
2017-01-26 12:00:00,5.47,68.7,0.0,12.53
2017-01-26 13:00:00,7.23,61.3,0.0,10.77
2017-01-26 14:00:00,10.85,74.7,0.0,7.15
2017-01-26 15:00:00,9.08,65.3,0.0,8.92
2017-01-26 16:00:00,9.63,65.6,0.0,8.37
2017-01-26 17:00:00,9.45,58.7,0.0,8.55
2017-01-26 18:00:00,8.72,67.0,0.0,9.28
2017-01-26 19:00:00,9.08,68.2,0.0,8.92
2017-01-26 20:00:00,3.71,64.1,0.0,14.29
2017-01-26 21:00:00,5.29,65.8,0.0,12.71
2017-01-26 22:00:00,4.2,67.7,0.0,13.8
2017-01-26 23:00:00,3.29,71.3,0.0,14.71
2017-01-27 00:00:00,-2.12,74.4,0.0,20.12
2017-01-27 01:00:00,0.01,73.4,0.0,17.99
2017-01-27 02:00:00,2.09,76.0,0.0,15.91
2017-01-27 03:00:00,-1.37,77.7,0.0,19.37
2017-01-27 04:00:00,-0.13,77.0,0.0,18.13
2017-01-27 05:00:00,0.95,75.7,0.0,17.05
2017-01-27 06:00:00,-1.42,74.6,0.0,19.42
2017-01-27 07:00:00,4.86,73.6,0.0,13.14
2017-01-27 08:00:00,3.79,70.7,0.0,14.21
2017-01-27 09:00:00,5.25,67.4,0.0,12.75
2017-01-27 10:00:00,2.75,68.3,0.0,15.25
2017-01-27 11:00:00,8.49,70.1,0.0,9.51
2017-01-27 12:00:00,9.11,69.1,0.0,8.89
2017-01-27 13:00:00,12.0,67.7,0.0,6.0
2017-01-27 14:00:00,9.07,63.3,0.0,8.93
2017-01-27 15:00:00,8.04,64.2,0.0,9.96
2017-01-27 16:00:00,8.4,64.4,0.0,9.6
2017-01-27 17:00:00,8.17,63.3,0.0,9.83
2017-01-27 18:00:00,6.19,70.1,0.0,11.81
2017-01-27 19:00:00,9.39,60.2,0.0,8.61
2017-01-27 20:00:00,8.13,76.8,0.0,9.87
2017-01-27 21:00:00,3.96,78.3,0.0,14.04
2017-01-27 22:00:00,2.18,71.5,0.0,15.82
2017-01-27 23:00:00,-1.7,74.1,0.0,19.7
2017-01-28 00:00:00,1.73,76.9,0.0,16.27
2017-01-28 01:00:00,2.57,71.3,0.0,15.43
2017-01-28 02:00:00,-2.1,77.1,0.0,20.1
2017-01-28 03:00:00,-1.35,80.2,0.0,19.35
2017-01-28 04:00:00,-0.17,67.6,0.0,18.17
2017-01-28 05:00:00,2.7,68.5,0.0,15.3
2017-01-28 06:00:00,0.83,76.5,0.0,17.17
2017-01-28 07:00:00,1.96,71.4,0.0,16.04
2017-01-28 08:00:00,3.26,69.7,0.0,14.74
2017-01-28 09:00:00,1.8,68.7,0.0,16.2
2017-01-28 10:00:00,3.18,64.2,0.0,14.82
2017-01-28 11:00:00,5.66,65.9,0.0,12.34
2017-01-28 12:00:00,10.07,61.2,0.0,7.93
2017-01-28 13:00:00,8.52,70.9,0.0,9.48
2017-01-28 14:00:00,8.72,65.8,0.0,9.28
2017-01-28 15:00:00,8.88,65.5,0.0,9.12
2017-01-28 16:00:00,9.43,67.9,0.0,8.57
2017-01-28 17:00:00,12.19,76.9,0.0,5.81
2017-01-28 18:00:00,7.98,62.3,0.0,10.02
2017-01-28 19:00:00,5.7,60.2,0.0,12.3
2017-01-28 20:00:00,5.83,68.6,0.0,12.17
2017-01-28 21:00:00,7.52,62.7,0.0,10.48
2017-01-28 22:00:00,2.03,69.9,0.0,15.97
2017-01-28 23:00:00,-0.51,76.0,0.0,18.51
2017-01-29 00:00:00,-0.38,79.6,0.0,18.38
2017-01-29 01:00:00,-0.12,68.0,0.0,18.12
2017-01-29 02:00:00,0.34,71.0,0.0,17.66
2017-01-29 03:00:00,0.73,76.4,0.0,17.27
2017-01-29 04:00:00,-2.78,77.8,0.0,20.78
2017-01-29 05:00:00,-2.06,77.5,0.0,20.06
2017-01-29 06:00:00,-0.06,79.4,0.0,18.06
2017-01-29 07:00:00,2.9,75.4,0.0,15.1
2017-01-29 08:00:00,0.72,70.8,0.0,17.28
2017-01-29 09:00:00,3.32,74.2,0.0,14.68
2017-01-29 10:00:00,4.77,69.0,0.0,13.23
2017-01-29 11:00:00,8.86,68.6,0.0,9.14
2017-01-29 12:00:00,9.25,64.5,0.0,8.75
2017-01-29 13:00:00,10.8,66.3,0.0,7.2
2017-01-29 14:00:00,12.14,58.7,0.0,5.86
2017-01-29 15:00:00,9.36,69.2,0.0,8.64
2017-01-29 16:00:00,7.59,61.2,0.0,10.41
2017-01-29 17:00:00,7.05,62.2,0.0,10.95
2017-01-29 18:00:00,4.99,57.2,0.0,13.01
2017-01-29 19:00:00,6.34,64.2,0.0,11.66
2017-01-29 20:00:00,5.15,64.9,0.0,12.85
2017-01-29 21:00:00,5.83,70.9,0.0,12.17
2017-01-29 22:00:00,3.02,66.1,0.0,14.98
2017-01-29 23:00:00,0.78,70.7,0.0,17.22
2017-01-30 00:00:00,0.37,70.8,0.0,17.63
2017-01-30 01:00:00,-2.16,67.2,0.0,20.16
2017-01-30 02:00:00,1.0,75.7,0.0,17.0
2017-01-30 03:00:00,-2.45,74.1,0.0,20.45
2017-01-30 04:00:00,-2.9,74.9,0.0,20.9
2017-01-30 05:00:00,1.18,77.6,0.0,16.82
2017-01-30 06:00:00,1.61,73.5,0.0,16.39
2017-01-30 07:00:00,-1.38,71.1,0.0,19.38
2017-01-30 08:00:00,4.58,75.0,0.0,13.42
2017-01-30 09:00:00,3.13,68.7,0.0,14.87
2017-01-30 10:00:00,5.22,66.7,0.0,12.78
2017-01-30 11:00:00,7.56,70.2,0.0,10.44
2017-01-30 12:00:00,9.41,63.4,0.0,8.59
2017-01-30 13:00:00,10.03,70.4,0.0,7.97
2017-01-30 14:00:00,9.69,65.9,0.0,8.31
2017-01-30 15:00:00,9.21,71.3,0.0,8.79
2017-01-30 16:00:00,10.52,65.0,0.0,7.48
2017-01-30 17:00:00,9.02,69.5,0.0,8.98
2017-01-30 18:00:00,11.61,59.9,0.0,6.39
2017-01-30 19:00:00,8.27,72.7,0.0,9.73
2017-01-30 20:00:00,4.23,71.5,0.0,13.77
2017-01-30 21:00:00,3.61,67.4,0.0,14.39
2017-01-30 22:00:00,3.13,74.7,0.0,14.87
2017-01-30 23:00:00,4.06,67.4,0.0,13.94
2017-01-31 00:00:00,3.18,71.5,0.0,14.82
2017-01-31 01:00:00,-0.95,70.9,0.0,18.95
2017-01-31 02:00:00,-2.46,78.5,0.0,20.46
2017-01-31 03:00:00,-2.88,79.9,0.0,20.88
2017-01-31 04:00:00,-0.33,73.0,0.0,18.33
2017-01-31 05:00:00,3.91,69.2,0.0,14.09
2017-01-31 06:00:00,1.61,69.6,0.0,16.39
2017-01-31 07:00:00,-1.09,72.8,0.0,19.09
2017-01-31 08:00:00,1.8,71.4,0.0,16.2
2017-01-31 09:00:00,3.41,68.6,0.0,14.59
2017-01-31 10:00:00,4.47,65.4,0.0,13.53
2017-01-31 11:00:00,6.58,74.0,0.0,11.42
2017-01-31 12:00:00,9.08,64.0,0.0,8.92
2017-01-31 13:00:00,10.52,62.4,0.0,7.48
2017-01-31 14:00:00,11.81,69.8,0.0,6.19
2017-01-31 15:00:00,10.97,63.9,0.0,7.03
2017-01-31 16:00:00,6.32,67.3,0.0,11.68
2017-01-31 17:00:00,7.39,62.2,0.0,10.61
2017-01-31 18:00:00,8.13,68.5,0.0,9.87
2017-01-31 19:00:00,7.54,70.5,0.0,10.46
2017-01-31 20:00:00,7.5,64.3,0.0,10.5
2017-01-31 21:00:00,4.61,67.9,0.0,13.39
2017-01-31 22:00:00,3.2,67.7,0.0,14.8
2017-01-31 23:00:00,2.21,70.4,0.0,15.79
2017-02-01 00:00:00,0.24,79.9,0.0,17.76
2017-02-01 01:00:00,-0.02,75.3,0.0,18.02
2017-02-01 02:00:00,1.3,82.6,0.0,16.7
2017-02-01 03:00:00,-1.06,80.9,0.0,19.06
2017-02-01 04:00:00,-0.78,79.3,0.0,18.78
2017-02-01 05:00:00,-0.23,80.1,0.0,18.23
2017-02-01 06:00:00,3.04,78.1,0.0,14.96
2017-02-01 07:00:00,-0.15,79.3,0.0,18.15
2017-02-01 08:00:00,6.36,73.5,0.0,11.64
2017-02-01 09:00:00,2.47,72.7,0.0,15.53
2017-02-01 10:00:00,4.84,71.4,0.0,13.16
2017-02-01 11:00:00,8.68,65.8,0.0,9.32
2017-02-01 12:00:00,10.33,69.9,0.0,7.67
2017-02-01 13:00:00,6.83,70.7,0.0,11.17
2017-02-01 14:00:00,7.94,62.8,0.0,10.06
2017-02-01 15:00:00,10.59,61.6,0.0,7.41
2017-02-01 16:00:00,14.12,63.0,0.0,3.88
2017-02-01 17:00:00,11.6,71.1,0.0,6.4
2017-02-01 18:00:00,8.03,65.6,0.0,9.97
2017-02-01 19:00:00,2.99,63.1,0.0,15.01
2017-02-01 20:00:00,6.16,64.6,0.0,11.84
2017-02-01 21:00:00,5.24,66.4,0.0,12.76
2017-02-01 22:00:00,2.48,68.4,0.0,15.52
2017-02-01 23:00:00,0.31,66.9,0.0,17.69
2017-02-02 00:00:00,1.05,75.9,0.0,16.95
2017-02-02 01:00:00,-1.8,73.5,0.0,19.8
2017-02-02 02:00:00,2.71,76.9,0.0,15.29
2017-02-02 03:00:00,1.89,65.8,0.0,16.11
2017-02-02 04:00:00,0.53,79.1,0.0,17.47
2017-02-02 05:00:00,0.05,74.0,0.0,17.95
2017-02-02 06:00:00,-0.42,75.5,0.0,18.42
2017-02-02 07:00:00,1.87,78.6,0.0,16.13
2017-02-02 08:00:00,6.18,72.8,0.0,11.82
2017-02-02 09:00:00,6.22,78.4,0.0,11.78
2017-02-02 10:00:00,6.45,61.2,0.0,11.55
2017-02-02 11:00:00,9.07,66.3,0.0,8.93
2017-02-02 12:00:00,9.53,59.3,0.0,8.47
2017-02-02 13:00:00,10.13,67.0,0.0,7.87
2017-02-02 14:00:00,11.73,65.5,0.0,6.27
2017-02-02 15:00:00,11.09,60.7,0.0,6.91
2017-02-02 16:00:00,11.51,73.9,0.0,6.49
2017-02-02 17:00:00,9.71,64.3,0.0,8.29
2017-02-02 18:00:00,8.09,57.7,0.0,9.91
2017-02-02 19:00:00,6.42,70.2,0.0,11.58
2017-02-02 20:00:00,4.88,71.5,0.0,13.12
2017-02-02 21:00:00,1.77,68.1,0.0,16.23
2017-02-02 22:00:00,1.59,74.4,0.0,16.41
2017-02-02 23:00:00,0.21,68.7,0.0,17.79
2017-02-03 00:00:00,-0.08,71.8,0.0,18.08
2017-02-03 01:00:00,2.77,75.9,0.0,15.23
2017-02-03 02:00:00,-0.87,78.5,0.0,18.87
2017-02-03 03:00:00,-0.34,74.1,0.0,18.34
2017-02-03 04:00:00,-0.1,72.9,0.0,18.1
2017-02-03 05:00:00,2.82,74.1,0.0,15.18
2017-02-03 06:00:00,-0.2,65.3,0.0,18.2
2017-02-03 07:00:00,1.57,71.4,0.0,16.43
2017-02-03 08:00:00,3.11,63.4,0.0,14.89
2017-02-03 09:00:00,6.77,66.6,0.0,11.23
2017-02-03 10:00:00,8.57,63.0,0.0,9.43
2017-02-03 11:00:00,8.33,69.6,0.0,9.67
2017-02-03 12:00:00,10.83,63.6,0.0,7.17
2017-02-03 13:00:00,9.81,70.7,0.0,8.19
2017-02-03 14:00:00,9.73,57.8,0.0,8.27
2017-02-03 15:00:00,12.35,64.1,0.0,5.65
2017-02-03 16:00:00,10.92,65.6,0.0,7.08
2017-02-03 17:00:00,8.16,67.7,0.0,9.84
2017-02-03 18:00:00,10.41,75.1,0.0,7.59
2017-02-03 19:00:00,7.1,59.7,0.0,10.9
2017-02-03 20:00:00,5.55,65.7,0.0,12.45
2017-02-03 21:00:00,6.33,78.0,0.0,11.67
2017-02-03 22:00:00,3.14,67.6,0.0,14.86
2017-02-03 23:00:00,2.68,74.2,0.0,15.32
2017-02-04 00:00:00,2.1,69.7,0.0,15.9
2017-02-04 01:00:00,-1.37,68.7,0.0,19.37
2017-02-04 02:00:00,0.18,71.5,0.0,17.82
2017-02-04 03:00:00,1.73,82.9,0.0,16.27
2017-02-04 04:00:00,-2.24,70.1,0.0,20.24
2017-02-04 05:00:00,0.84,73.1,0.0,17.16
2017-02-04 06:00:00,-0.58,72.5,0.0,18.58
2017-02-04 07:00:00,3.89,76.1,0.0,14.11
2017-02-04 08:00:00,5.2,75.8,0.0,12.8
2017-02-04 09:00:00,4.16,70.4,0.0,13.84
2017-02-04 10:00:00,10.2,56.0,0.0,7.8
2017-02-04 11:00:00,9.54,64.0,0.0,8.46
2017-02-04 12:00:00,9.96,61.7,0.0,8.04
2017-02-04 13:00:00,10.73,70.3,0.0,7.27
2017-02-04 14:00:00,11.88,61.5,0.0,6.12
2017-02-04 15:00:00,8.51,71.8,0.0,9.49
2017-02-04 16:00:00,10.46,66.9,0.0,7.54
2017-02-04 17:00:00,10.25,70.3,0.0,7.75
2017-02-04 18:00:00,7.97,75.5,0.0,10.03
2017-02-04 19:00:00,8.38,63.7,0.0,9.62
2017-02-04 20:00:00,8.44,62.2,0.0,9.56
2017-02-04 21:00:00,4.04,70.7,0.0,13.96
2017-02-04 22:00:00,3.28,75.1,0.0,14.72
2017-02-04 23:00:00,0.57,69.8,0.0,17.43
2017-02-05 00:00:00,-2.23,73.6,0.0,20.23
2017-02-05 01:00:00,1.51,79.2,0.0,16.49
2017-02-05 02:00:00,-0.49,79.3,0.0,18.49
2017-02-05 03:00:00,-0.54,72.6,0.0,18.54
2017-02-05 04:00:00,-2.22,75.9,0.0,20.22
2017-02-05 05:00:00,-0.22,70.5,0.0,18.22
2017-02-05 06:00:00,2.96,67.7,0.0,15.04
2017-02-05 07:00:00,2.12,77.9,0.0,15.88
2017-02-05 08:00:00,3.5,62.7,0.0,14.5
2017-02-05 09:00:00,5.25,70.8,0.0,12.75
2017-02-05 10:00:00,4.07,67.2,0.0,13.93
2017-02-05 11:00:00,8.75,69.7,0.0,9.25
2017-02-05 12:00:00,6.5,63.8,0.0,11.5
2017-02-05 13:00:00,7.94,70.3,0.0,10.06
2017-02-05 14:00:00,8.3,64.3,0.0,9.7
2017-02-05 15:00:00,10.06,70.9,0.0,7.94
2017-02-05 16:00:00,9.55,66.1,0.0,8.45
2017-02-05 17:00:00,9.63,61.5,0.0,8.37
2017-02-05 18:00:00,7.13,68.7,0.0,10.87
2017-02-05 19:00:00,9.43,69.2,0.0,8.57
2017-02-05 20:00:00,7.8,68.3,0.0,10.2
2017-02-05 21:00:00,4.56,67.0,0.0,13.44
2017-02-05 22:00:00,2.59,74.7,0.0,15.41
2017-02-05 23:00:00,1.08,68.6,0.0,16.92
2017-02-06 00:00:00,0.5,70.1,0.0,17.5
2017-02-06 01:00:00,-2.33,76.4,0.0,20.33
2017-02-06 02:00:00,-2.09,73.9,0.0,20.09
2017-02-06 03:00:00,1.0,67.1,0.0,17.0
2017-02-06 04:00:00,0.18,70.9,0.0,17.82
2017-02-06 05:00:00,3.13,75.9,0.0,14.87
2017-02-06 06:00:00,0.52,72.4,0.0,17.48
2017-02-06 07:00:00,1.55,72.1,0.0,16.45
2017-02-06 08:00:00,2.79,72.3,0.0,15.21
2017-02-06 09:00:00,4.38,71.8,0.0,13.62
2017-02-06 10:00:00,5.19,69.2,0.0,12.81
2017-02-06 11:00:00,8.19,54.2,0.0,9.81
2017-02-06 12:00:00,8.89,66.3,0.0,9.11
2017-02-06 13:00:00,8.8,63.6,0.0,9.2
2017-02-06 14:00:00,12.52,65.3,0.0,5.48
2017-02-06 15:00:00,13.87,69.3,0.0,4.13
2017-02-06 16:00:00,12.36,60.9,0.0,5.64
2017-02-06 17:00:00,10.72,66.0,0.0,7.28
2017-02-06 18:00:00,10.21,68.4,0.0,7.79
2017-02-06 19:00:00,11.04,66.3,0.0,6.96
2017-02-06 20:00:00,7.74,63.5,0.0,10.26
2017-02-06 21:00:00,3.9,65.2,0.0,14.1
2017-02-06 22:00:00,4.23,71.1,0.0,13.77
2017-02-06 23:00:00,3.33,70.0,0.0,14.67
2017-02-07 00:00:00,-0.65,65.8,0.0,18.65
2017-02-07 01:00:00,-0.24,71.1,0.0,18.24
2017-02-07 02:00:00,1.7,69.6,0.0,16.3
2017-02-07 03:00:00,-3.75,77.9,0.0,21.75
2017-02-07 04:00:00,-2.53,68.8,0.0,20.53
2017-02-07 05:00:00,-0.05,80.0,0.0,18.05
2017-02-07 06:00:00,1.78,82.1,0.0,16.22
2017-02-07 07:00:00,-0.16,69.5,0.0,18.16
2017-02-07 08:00:00,3.38,68.8,0.0,14.62
2017-02-07 09:00:00,7.11,73.8,0.0,10.89
2017-02-07 10:00:00,6.58,73.1,0.0,11.42
2017-02-07 11:00:00,9.47,65.6,0.0,8.53
2017-02-07 12:00:00,7.86,64.7,0.0,10.14
2017-02-07 13:00:00,8.34,64.0,0.0,9.66
2017-02-07 14:00:00,11.87,61.8,0.0,6.13
2017-02-07 15:00:00,11.2,68.7,0.0,6.8
2017-02-07 16:00:00,8.21,65.8,0.0,9.79
2017-02-07 17:00:00,8.36,62.8,0.0,9.64
2017-02-07 18:00:00,11.74,66.8,0.0,6.26
2017-02-07 19:00:00,6.12,66.0,0.0,11.88
2017-02-07 20:00:00,8.14,78.7,0.0,9.86
2017-02-07 21:00:00,4.17,69.0,0.0,13.83
2017-02-07 22:00:00,3.61,74.2,0.0,14.39
2017-02-07 23:00:00,2.81,74.2,0.0,15.19
2017-02-08 00:00:00,-2.55,72.9,0.0,20.55
2017-02-08 01:00:00,-2.28,76.0,0.0,20.28
2017-02-08 02:00:00,-0.04,75.6,0.0,18.04
2017-02-08 03:00:00,-1.68,84.9,0.0,19.68
2017-02-08 04:00:00,1.6,74.4,0.0,16.4
2017-02-08 05:00:00,-2.53,63.9,0.0,20.53
2017-02-08 06:00:00,2.25,82.3,0.0,15.75
2017-02-08 07:00:00,-0.11,70.4,0.0,18.11
2017-02-08 08:00:00,3.06,71.6,0.0,14.94
2017-02-08 09:00:00,3.2,67.8,0.0,14.8
2017-02-08 10:00:00,9.97,66.3,0.0,8.03
2017-02-08 11:00:00,5.46,63.1,0.0,12.54
2017-02-08 12:00:00,8.79,58.5,0.0,9.21
2017-02-08 13:00:00,6.77,62.8,0.0,11.23
2017-02-08 14:00:00,13.31,67.3,0.0,4.69
2017-02-08 15:00:00,11.34,58.5,0.0,6.66
2017-02-08 16:00:00,10.68,67.2,0.0,7.32
2017-02-08 17:00:00,12.54,75.0,0.0,5.46
2017-02-08 18:00:00,9.27,67.6,0.0,8.73
2017-02-08 19:00:00,8.26,62.0,0.0,9.74
2017-02-08 20:00:00,6.78,70.3,0.0,11.22
2017-02-08 21:00:00,6.13,73.8,0.0,11.87
2017-02-08 22:00:00,2.81,76.5,0.0,15.19
2017-02-08 23:00:00,1.98,73.2,0.0,16.02
2017-02-09 00:00:00,2.78,75.9,0.0,15.22
2017-02-09 01:00:00,0.94,77.7,0.0,17.06
2017-02-09 02:00:00,-0.31,77.2,0.0,18.31
2017-02-09 03:00:00,-2.81,76.2,0.0,20.81
2017-02-09 04:00:00,2.59,72.2,0.0,15.41
2017-02-09 05:00:00,-0.75,78.1,0.0,18.75
2017-02-09 06:00:00,3.1,71.4,0.0,14.9
2017-02-09 07:00:00,2.77,82.9,0.0,15.23
2017-02-09 08:00:00,1.46,68.7,0.0,16.54
2017-02-09 09:00:00,7.46,73.2,0.0,10.54
2017-02-09 10:00:00,7.09,63.6,0.0,10.91
2017-02-09 11:00:00,10.36,65.6,0.0,7.64
2017-02-09 12:00:00,8.77,64.1,0.0,9.23
2017-02-09 13:00:00,11.24,60.2,0.0,6.76
2017-02-09 14:00:00,7.35,62.9,0.0,10.65
2017-02-09 15:00:00,9.81,66.5,0.0,8.19
2017-02-09 16:00:00,8.23,64.2,0.0,9.77
2017-02-09 17:00:00,9.3,70.5,0.0,8.7
2017-02-09 18:00:00,9.95,62.8,0.0,8.05
2017-02-09 19:00:00,6.87,70.3,0.0,11.13
2017-02-09 20:00:00,8.19,66.3,0.0,9.81
2017-02-09 21:00:00,3.67,74.5,0.0,14.33
2017-02-09 22:00:00,5.38,74.4,0.0,12.62
2017-02-09 23:00:00,4.82,76.5,0.0,13.18
2017-02-10 00:00:00,3.24,72.9,0.0,14.76
2017-02-10 01:00:00,-0.08,79.6,0.0,18.08
2017-02-10 02:00:00,-3.84,68.1,0.0,21.84
2017-02-10 03:00:00,0.85,76.7,0.0,17.15
